post_id,predicted_tense,true_tense,verbatim_example,exact_match
6golmf,1,0,Im 1 week heroin free. Not feel well today,True
6gou8x,0,0,I was wondering if there is a chstroom for this sub,True
6iaj3m,1,0,Today i am 15 days off heroin,True
6ihpnl,0,0,Wat is the point in it all?,True
6jbkfz,1,0,Today i am at day 20 heroin and alcohol free,True
6jfyax,1,0,Today is the start of day 21,True
6m41ju,1,0,Today is 34 days without heroin and alcohol,True
6n19x9,0,0,Im day 39 heroin and alcohol free,True
6pbh75,0,0,Today i am on day 50 heroin and alcohol free,True
6tx04u,0,0,i have been in hospital for days due to the fact that i tryed to kill myself,True
6wx3ln,0,0,Im day 86 heroin free,True
6zbm1j,1,0,I relapsed yesterday thought using was better than going and killing myself,True
71ehhl,1,0,Day 1 off heroin today. Really struggling with some things which r stressing me out and worrying me. ... So im very much trying to not go fuck it all and go back to heroin.,False
77yau9,1,0,So i would have been on day 32 off heroin but i ended up going back been using most of the day,True
7exdor,1,0,Im on day two without heroin. I been in the bathroom all day puking and shitting. When i try to eat or drink liquids all i do is puke them back up.,True
7gjwh1,1,0,day 10 off heroin and alcohol been in hospital for dehydration and withdrawals,False
7hl33q,1,0,I am on day 15 off heroin,True
822896,1,0,I am 23 days off alcohol and 27 off Heroin. That is good as i plan to keep the days going up :),True
8vel4c,1,0,I am day 8 off heroin,True
9wveea,0,0,I am still getting used to being clean,True
1ym4ee,1,0,"5 days clean right now, but on my 3rd attempt (longest was 17 days) since Jan., so physically feeling pretty alright",True
1yops0,1,0,first 6 days reading about how to not feel terrible,True
212fta,0,0,"33 days clean today, and super proud of it. I'm feeling pretty good, and every day is GETTING BETTER.",False
23nup6,1,0,when your fucked up,True
2fl0x9,0,0,"42 days later, I'm happy to say that I've been to 42 meetings, and I'm a grateful RECOVERING ADDICT",True
2g6agl,0,0,share out NA pet peeves,True
2h5exs,0,0,"I've accepted that I'm not only an opiate addict, but I'm an ADDICT ADDICT. No mind altering chemicals for me.",True
2hlh1z,0,0,have 62 days,True
2irzez,0,0,"Living with my parents is alright, but I feel like it's holding me back from being independent (which I feel is an important part of recovery)",True
2jea88,1,0,which is a huge part of recovery and growing as a person,True
2jv8il,0,0,I get my 90 days 100% sober this week,True
2jytmb,0,0,Just curious how many people in this sub believe in some sort of conspiracy theory when it comes to drugs in the USA,True
2ked9w,0,0,90 days,True
2lnrmz,0,0,100+ days later and I've been to at least one meeting pretty much every day. I'm pretty confident I'd be using if it wasn't for NA.,True
1pbnkc,0,0,I have four months clean today,True
1pha2r,1,0,I just keep on having this weird feeling that I'm going to go and fuck up yet again,True
1pnpvq,0,0,first sober Halloween in 5 years,True
1tzncq,0,0,Today I live a somewhat clean life... This was my first clean Christmas in a few years and I was very happy to spend it with people I genuinely care about. I even went to a meeting that night which was awesome!,False
7gq0yc,0,0,now that I’m clean. Today I’ve got 90 days.,True
5lob90,0,0,I tried a 'prickly pear' today. It was excellent.,False
5tqmox,1,0,get high of vicodins,True
600t7j,0,0,A handheld spectrometer,False
60s37k,0,0,Documentary Movies : Horrible Life of Drug Addicted Children in Afghanistan Full Documentary,True
61o3re,0,0,Someone just called me a 'landless whore.',False
64ndta,0,0,I told them to ask a doctor because I was not sure about it,True
64q2i1,1,0,I'd be injecting,True
67d3f9,0,0,getting cheaper or more expensive,True
67guh7,0,0,except the ability to be a drug alchemist,True
6bdi2u,0,0,Video of marines finding opium and (probably a year's worth of) heron in Afghanistan,True
6gicm6,1,0,how to easily extract and IV non-gel fent patches,True
4whcxi,1,0,I only pay 30 a bundle for 10 stamp bags of fire,True
4wmevz,1,0,over the past few weeks,True
4yj9xi,0,0,Sour patches are fireeee so are the panda bags 8/10,True
4yyk78,1,0,gonna be in nodsville alllll day tomorrow,True
4z0ik4,1,0,To start my birthday off..a 4 of caraco in a fanta & a b of dreamchaser,True
507vuc,1,0,gonna devour this shit!!!,True
50t068,0,0,"Authentic yellow busses, no repress bullshit evrrr",True
511dtc,1,0,Fuck yeah!! Anyone else find a connect from uber or something random like that?,True
51afdr,1,0,So I'm going to cop from my normal dude,True
51av7r,1,0,Love my Texas tea. This the best kind out since actavis pulled their shit,True
51i5g8,1,0,but one day I know that I'll have to,True
55fkee,0,0,Goodbye shittt ass world.,True
709dzb,1,0,a little dope tease,True
70i6vv,1,0,I bought 3 bags for $10,True
70p8a0,1,0,"New d boy, free sample",True
717jp7,1,0,We snatched that shit up so quick and went straight to the dope boys spot. Also got a hotel room for the night along with money and dope.,True
73dkzj,0,0,A little bth with some nerds rope 😎,True
75me0h,1,0,Not like physical sickness addicting but the act of getting the foil and a tooter and blazing that shit up,True
75v3o8,1,0,If I had spent as much money on gold as I did heroin,True
76s9o0,1,0,tar is fire as fuck,True
7x8stk,1,0,A 3.1 and 2 xans..was a good day,True
84a91v,0,0,,ERROR
3gk4rv,1,0,Have almost 15 days clean now and I notice recovery has been getting harder and harder for me the more i relapse,True
56784z,0,0,So today I have 252 days clean (8 months 8 days). I'm also in a drug court probation program. My alternative sentence is 7 years w/ an 85% in state prison. So its safe to say I take my recovery very seriously.,False
586zw6,0,0,"I support addicts getting help and going to treatment but you can't always force them to. Every addict has their own process and progression, they need to get to the point of desperation where they'll have a genuine desire for recovery",True
4u51gl,1,0,I've heard people say it's better than heroin in terms of euphoria but for me all it does is kill the pain,True
4ubmn6,1,0,"I've decided to keep the pills, but I'm going to slow down and think for a while before I decide whether or not to try it again",True
4vo6wf,1,0,I have done both of these drugs before but I figured it's better to be safe and know exactly how much I'm doing.,True
561s45,1,0,I've recently acquired 15 OxyContin Old Formula 40mg... I'm wondering how much potency they've lost and if they're still even safe to eat/snort,False
56u4hy,1,0,"I haven't had the opportunity to try codeine again, but recently I decided to buy 8oz of Canadian syrup, which is much stronger than American lean",True
5kmnc9,1,0,the last four of which were fairly heavy (3-4 large doses of heroin a day with smaller doses in between),True
5lclr7,1,0,finishing up my fifth day sober-ish (on xanax rn) and through the worst of the physical WDs,False
5liang,1,0,"I broke. Fuck I was doing so well, was already through the worst of the WDs. I have no willpower, I only hope that come tomorrow I'll be able to continue with my plan for sobriety in the new year.",True
5s9xqw,1,0,I won't have access to any more for at least a week. I'm forcing myself to detox from a pretty large opiate habit,True
65cv05,1,0,"I've been snorting dope for close to a year and have been trying to work up the courage to IV for a while. I know everyone is going to tell me not to, but I'm already hopelessly addicted to dope",True
66uruk,1,0,Just had myself a fat 3AM line,True
67qd20,1,0,"I have some BTH spread out over a piece of plastic, like the ones you would expect to get ECP in. How would you guys suggest getting it off the plastic so I can IV it.",True
684n6j,1,0,So today I got 3g of dope and was pretty damn excited to sniff some,True
68nqa7,1,0,I haven't tried plugging yet but I'm almost positive that it'll fuck up my ass and burn like hell. If I do decide to use the dope I'll probably plug,False
69xqnx,1,0,will be the first opana ive had since August,True
6b9sv9,1,0,I'm about 3 weeks sober and im really considering buying some dope because I need that rush,True
6b9xty,1,0,I'm three weeks clean and have found no happiness or clarity in sobriety. All I want is a bump. All I want is to be numb.,True
6ch1pr,1,0,"I fucked up at almost a month clean. Oh well, might as well enjoy it while it lasts.",True
6f1fyi,1,0,I'm still not clean and my family has dropped the issue and still thinks I'm using it can't prove it,True
6iadgq,0,0,I quit dope about a month ago,True
6iafug,0,0,Will they smell weed,True
71bh1s,1,0,"skipped Sunday, used Monday, skipped yesterday",True
7a369f,1,0,"I haven’t posted at all in a while but I’ve been clean off of all drugs for 39 days. Yesterday I slipped and railed a qg of coke, but I can’t decide whether to count t as a relapse",True
7a37vk,1,0,"I haven’t posted at all in a while but I’ve been clean off of all drugs for 39 days. Yesterday I slipped and railed a qg of coke, but I can’t decide whether to count t as a relapse",True
7bh2h1,0,0,45 days clean today,True
7d4os4,1,0,"I feel that nicotine and caffeine have helped to keep me off of drugs, but I want to quit both to live a completely drug free life",True
7rtg8w,1,0,but of course I had to fuck it all up. I picked up a point of ECP and did about 50mg an hour ago,True
7ry0e9,1,0,"I used yesterday for the first time in 119 days, and again this morning",True
7t7r8p,1,0,I’ve been wanting to try speedballing,True
8esvcs,1,0,"This isn’t a goodbye letter, quite the opposite. You’re gone now but you know I’ll be back. I can try all I want but you know I’ll be back.",False
6pti31,0,0,"It's been nearly two years since I stopped injecting oxy, oxymorphone, hydromorphone, morphine, and anything else really",True
6rq4jr,1,0,I do not abuse this my health insurance fucked me and can no longer see my psychiatrist so I took matters in my own hands,True
6s4f3m,1,0,it took two emergency room nurses over 5 minutes (one on each arm) to find a single shitty vein to draw blood from,True
6s4g3u,0,0,The chat has its own mods in place to handle things there.,True
6s9hcr,0,0,After my shitty hospital visit I got good news!,True
6sfhn8,0,0,Tiny Chat crew assemble!,True
6t76hx,0,0,no mention of opiate use or addiction state language in the post or title,False
6t7aid,0,0,"No, they won't be home tonight",True
6t7dy4,0,0,reconnecting with some friends who I lost to my addiction,True
6te5tz,0,0,recovery,False
6te81p,0,0,A must watch. I feel his story is close to a lot of ours.,True
6tkb44,0,0,Running the Tinychat again come join!,True
7aan22,0,0,As of October 12th I was officially two years sober,True
7d3drl,0,0,now that I'm sober,True
7h5zeb,0,0,trying to get clean or struggling to stay clean,True
81trra,0,0,Hope y'alls night is as good as mine,True
82kro2,1,0,on a whole nother level,True
864n60,1,0,so now my hopes are sky fucking high... But I'm expecting the usual disappointment,True
866m4p,0,0,experiencing pure PANDAMONIUM,True
86gisl,1,0,Nodding to hard to pay attention apparently,True
86wml6,0,0,I dropped a piece of my panda,True
8adleu,0,0,My 2 favorite possessions,True
8hk9f1,0,0,That G-Shock,True
8tn4nf,0,0,True that,True
8u4r94,1,0,i've been doing opiates since like 2006 or 2007,True
96dht9,1,0,After a 3 month dry spell I got to pick up,True
973ctk,1,0,trying to not do any of my pandas today so I can save some for my birthday,True
98i3nc,0,0,New hook up is still proving to be reliable,True
9a8qun,0,0,Papa 🐼 watching over his children.,True
813uhb,1,0,I've been using multiple times a day for over a year.  I cannot do it any longer... This will be the second time I'm really trying to get off of it.  Not counting the time I successfully did it 3 years ago... my first time I do not intend to use at my first opportunity in a while,False
81bdva,1,0,on day 3 of coming off a pretty serious PST habit,True
81nzm1,1,0,"I've been meaning to quit for a while, but couldn't take time off work to get clean",True
82lbna,1,0,"Tomorrow marks 1 week since my last 2lb dose of PST. Symptoms have been managed with Lope for the first 2 days, and then nothing stronger than an ill advised couple Benadryl on day 3, and a few advil.",False
83eb0b,1,0,11 days since I quit a daily PST habit of 2 1/2 pounds a day for about 2 years,True
84cko6,0,0,15 days clean off PST,True
85p8rf,1,0,"So I've got about 3 weeks clean off a 2 year PST habit of about 2 lbs a day. I have the worst headache of my life achey and chilly, when I'm not feeling on fire. My guts also are, not great.",False
8bd9d1,1,0,5 weeks off a pretty heavy PST habit,True
8w46n9,0,0,"12 year off and on opiate user with ~3 years as longest clean time, coming of my longest everyday using time of 2+ years",True
958rvq,1,0,I've got about 6 months clean from an on/off whenever I could get it(percs>oxys>heroin>oxys>poppy seeds>heroin>oxy you get it) habit over last 12 years,True
au0blm,0,0,"Today I have one year removed from an addiction that should have taken my life, and took a large part of my soul",True
2ygt26,1,0,It's like ice picks in my brain. The pain is incredible. ... my HEAD is like a balloon filled with shards of glass,False
2yr9h0,1,0,"I'm also ice cold, is that a withdrawal thing?",True
2ytend,1,0,Crying for almost no reason,True
2yv6rl,1,0,One. Week. CLEAN!,True
2z48lr,1,0,"It's the kind of day I used to deal with by taking a handful of pills, so things wouldn't bug me so much. Not tempted, just tired and weak.",False
2zay7h,1,0,"I had reached the point (I don't want to type this) where the pills were not enough. It was either cut the shit, or go full junkie.",True
2zh8zg,1,0,"My sleep is wacky, I visit the bathroom an awful lot",True
2znfx6,0,0,I have been clean for two weeks now. No opiates. No drinking. No caffeine.,True
2zyvaz,0,0,Seventeen days sober,True
30g3oc,1,0,"Twenty days clean, rough day",True
30nqve,0,0,"I don't miss opiates terribly, I know they only lead to a very dark place and I don't want to go there",True
319i06,0,0,"I am clean, I am alive, I am beginning to feel comfortable in my skin",True
31nhy0,1,0,my colon has finally forgiven me,True
31u79l,1,0,"First time, after 4.5 weeks, brain says to me 'hey, just a thougt, I kinda miss getting high...'",True
322nga,1,0,"I am five weeks sober. Grouchy, tired, but desperately glad to be alive",True
32y8tc,0,0,"Six weeks clean, feels like kind of a big deal!",True
34h01x,0,0,"I think about using sometimes, I do recognize that I am not immune to that pull. Life gets hard and I want to check out, but I don't.",True
36d0kl,0,0,I have been clean for ten weeks and three days,True
