post_id,predicted_tense,verbatim_example,true_tense
7k1few,1,"I've tried to quit 5 times in the last year or so. Start a program, leave the program. Get through detox, feel great and then ""just for the weekend"" myself back into active addiction.",1
7tdpm3,1,42 days. 42 god-blessed days.,0
7xiifr,1,"I'm actually looking forward to it, rather than mocking the whole process.",0
8dfzx9,1,I've got 4 months clean and sober - the idea of being in pain just riles me up.,0
8ektq0,1,"I kicked a 4 year IV meth habit. I went from being a junkie to being a contributing member of society, with a great family and career.",1
8o0sp1,1,"I knew as soon as I took them, the mental obsession would return.",0
930v7p,0,,0
6io4hs,1,"I finally was honest with myself about this fact, and have been trying so, so hard to get a truly good amount of time together. It was not until I was able to put together a year, which turned into a year and a half (where I am currently), and now I am truly beginning to realize that there is a major difference in my thought process overall.",0
77vqr1,1,"I remember when I was using that if I was honest with myself, the answer was always that I wanted to change things and wanted to stop- but the next thought would be that I needed to make a plan first, and certainly couldn’t start right then, because I wanted to do it ‘right’.",0
7dnif5,1,"Myself as well as the large majority of opiate users I have met along my journey through recovery all have almost the same story. Got injured in some way, got prescribed Vicodin, Percocet, Oxys, even fucking Fentanyl in some cases- and then, after unknowingly becoming physically dependent on the medication (which the doctors often failed to warn about), the doc suddenly ends the script.",0
7sy08z,0,,0
8ro6ec,1,"I was in recovery, and actually a year or so into it at that point.",0
3l5nw6,0,,0
3m8tmw,1,Clean for over two years... Why am I still searching this shit.,0
3rva6k,1,"I haven't tried to get any dope, or even any painkillers.",0
3rveij,0,,0
422c1l,1,Been clean two years,0
43l956,1,"I've been clean for two years, but have been jonesin hard lately...",0
481d1a,0,,0
49vwv2,0,,0
4bquxv,0,,0
7pej2i,1,I've been at sober living for 3 weeks still clean and happier than I've ever been.,1
7xpgw5,1,I am about 90-100 days clean. It’s the most clean time I’ve had and I seriously couldn’t be happier.,0
8s2nwu,1,"I woke up this morning with a call from my sponsors girlfriend - he passed away today. Young dude, had so much going for him, 3 years clean and used once and now he’s gone.",0
a041t0,1,I've never felt so low on myself in a long time to the point of where I look in the mirror and I don't like who I see.,0
aahjui,1,I’m over 1 year into sobriety,0
5vveqc,0,None,0
71ng3x,0,None,0
72vmr4,0,None,0
73yc0j,0,None,0
74t8q6,0,None,0
7brnf4,0,None,0
7t9p86,0,None,0
7tklhm,0,None,0
7uke35,0,None,0
819ivi,0,None,0
81qb6u,0,None,0
851jqd,0,None,0
88dktr,0,,0
8a44dc,0,None,0
8a8cwd,0,,0
8cdcoj,0,None,0
8e12qh,0,None,0
8ju7q8,0,None,0
8lkudz,0,None,0
8o62i0,0,None,0
8pfne2,0,None,0
8pm7yp,0,None,0
8wmy45,0,None,0
58dd82,0,,0
5qxv7q,0,,0
5r9qbq,0,None,0
5t56zt,0,None,0
5zg351,0,None,0
67whz4,0,None,0
6rly0p,0,,0
6u3x5c,0,None,0
6u5lb7,0,None,0
6u9715,1,I got high and nodded off.. I ended up throwing up over 5 times in one night.,0
6ualhi,0,None,0
682d3b,0,,0
6eijd4,0,,0
6fg1j6,0,,0
6trb3k,1,"When I got clean, I didn't think my last shot of heroin would be the last one for the rest of my life.",0
7bmrck,1,I’m also currently in sober living due to my conditions of release/deferred disposition and will have just over 2 years clean when I can leave here.,0
7ru9l7,1,The 17th was the last time I had a shot of heroin.,0
8lklgw,1,Almost sober 2 years.,0
962cbt,0,,0
6ecox4,1,I have used Heroin for a total of 14 yrs.,0
6ejlt5,1,Day 16 without heroin.,0
6errz8,1,Today is day 17 without heroin.,0
6exs63,0,,0
6eyew8,0,None,0
6fcck9,0,,0
6g781q,1,It feels like more days should have gone by cause it seems to be so damn slow.,0
6golmf,1,Im 1 week heroin free,0
6gou8x,0,,0
6iaj3m,1,Today i am 15 days off heroin.,0
6ihpnl,0,,0
6jbkfz,1,Today i am at day 20 heroin and alcohol free.,0
6jfyax,1,Today is the start of day 21.,0
6m41ju,1,Today is 34 days without heroin and alcohol.,0
6n19x9,1,Im day 39 heroin and alcohol free.,0
6pbh75,1,Today i am on day 50 heroin and alcohol free.,0
6tx04u,0,,0
6wx3ln,1,Im day 86 heroin free.,0
6zbm1j,0,None,0
71ehhl,1,I have been out using for awhile since my last relapse.,0
77yau9,0,,0
7exdor,1,Im on day two without heroin.,0
7gjwh1,1,I am day 10 off heroin and alcohol been in hospital (was brought in there the other day) for dehydration and withdrawals.,0
7hl33q,1,I am on day 15 off heroin.,0
822896,1,I am 27 off Heroin,0
8vel4c,1,I am day 8 off heroin.,0
9wveea,1,I have been in rehab for the passed 3 months.,0
1ym4ee,1,"I'll also add that in 5 days clean right now, but on my 3rd attempt (longest was 17 days) since Jan., so physically feeling pretty alright.",1
1yops0,1,I've spent my first 6 days reading about how to not feel terrible.,0
212fta,1,"I've been sleeping really well, but randomly tonight I have so many thoughts (good ones) running through my head that I find myself awake.",0
23nup6,0,,0
2fl0x9,1,I used every day for about a month. I was stealing and pawning my mom's jewelry to get money for dope.,1
2g6agl,0,,0
2h5exs,1,"With only 60 days clean myself, I think I'm a little jealous that other opiate addicts are still using mind altering chemicals.",0
2hlh1z,1,"I go to 8 meetings a week, and have 62 days.",0
2irzez,1,I know it will happen soon enough.,0
2jea88,1,I got this cause to me it's about staying self aware and in the moment which is a huge part of recovery and growing as a person.,0
2jv8il,1,I've been talking to this REALLY REALLY hot 18 year old girl at meetings lately and I'm pretty sure she's feeling me. Everything in me is feeling her back except for... MY FUCKING RECOVERY.,0
2jytmb,0,,0
2ked9w,0,,0
2lnrmz,1,100+ days later and I've been to at least one meeting pretty much every day.,0
1pbnkc,1,I have four months clean today.,1
1pha2r,1,I still feel like I'm missing something. I guess I am still addicted to chaos.,0
1pnpvq,1,This is my first sober Halloween in 5 years!,0
1tzncq,1,"A little over six months ago, I remember getting strung out in a public bathroom on the boardwalk in Huntington Beach, California. This was the last time I hope I would ever use heroin.",0
7gq0yc,1,"Before my relapse 1 and 1/2 years ago, I had almost three years clean",0
5lob90,0,None,0
5tqmox,0,None,0
600t7j,0,None,0
60s37k,0,None,0
61o3re,0,None,0
64ndta,0,None,0
64q2i1,0,None,0
67d3f9,0,None,0
67guh7,0,None,0
6bdi2u,0,None,0
6gicm6,0,None,0
4whcxi,0,None,0
4wmevz,0,None,0
4yj9xi,0,None,0
4yyk78,0,None,0
4z0ik4,0,None,0
507vuc,0,None,0
50t068,0,None,0
511dtc,0,None,0
51afdr,0,,0
51av7r,0,,0
51i5g8,0,,0
55fkee,0,,0
709dzb,0,None,0
70i6vv,0,None,0
70p8a0,0,None,0
717jp7,0,,0
73dkzj,0,None,0
75me0h,0,None,0
75v3o8,0,None,0
76s9o0,0,None,0
7x8stk,0,None,0
84a91v,0,None,0
3gk4rv,1,Have almost 15 days clean now and I notice recovery has been getting harder and harder for me the more i relapse.,1
56784z,1,"I'm on the Vivitrol shot so I don't get thoughts or cravings for dope, which is nice. However my drug of choice was speedballs so I still get thoughts about shooting coke.",0
586zw6,0,,0
4u51gl,0,None,0
4ubmn6,0,,0
4vo6wf,0,,0
561s45,0,,0
56u4hy,0,,0
5kmnc9,0,None,0
5lclr7,1,I'm currently finishing up my fifth day sober-ish (on xanax rn) and through the worst of the physical WDs.,0
5liang,1,"I was doing so well, was already through the worst of the WDs.",0
5s9xqw,1,"Prior to this I was doing a gram of heroin every two days, so the oxy was actually a step down from what I was doing.",0
65cv05,0,None,0
66uruk,0,None,0
67qd20,0,None,0
684n6j,0,,0
68nqa7,0,,0
69xqnx,0,None,0
6b9sv9,1,I'm about 3 weeks sober and im really considering buying some dope because I need that rush.,0
6b9xty,1,I'm three weeks clean and have found no happiness or clarity in sobriety.,0
6ch1pr,0,None,0
6f1fyi,0,,0
6iadgq,0,None,0
6iafug,0,None,0
71bh1s,0,,0
7a369f,1,I haven’t posted at all in a while but I’ve been clean off of all drugs for 39 days.,0
7a37vk,1,I haven’t posted at all in a while but I’ve been clean off of all drugs for 39 days.,0
7bh2h1,1,45 days clean today,0
7d4os4,1,I feel that going through the withdrawals combined with not having any crutches will give me some enlightenment and allow me to completely focusing on recovery instead of worrying about my next nic fix.,0
7rtg8w,0,None,0
7ry0e9,0,None,0
7t7r8p,0,None,0
8esvcs,0,None,0
6pti31,1,"It's been nearly two years since I stopped injecting oxy, oxymorphone, hydromorphone, morphine, and anything else really.",0
6rq4jr,0,,0
6s4f3m,0,,0
6s4g3u,0,,0
6s9hcr,0,,0
6sfhn8,0,,0
6t76hx,0,,0
6t7aid,0,None,0
6t7dy4,0,,0
6te5tz,0,None,0
6te81p,0,None,0
6tkb44,0,,0
7aan22,1,As of October 12th I was officially two years sober,0
7d3drl,1,This is what I did before I sold my studio for opiates 3 years ago.,0
7h5zeb,0,,0
81trra,0,None,0
82kro2,0,None,0
864n60,0,None,0
866m4p,0,None,0
86gisl,0,None,0
86wml6,0,None,0
8adleu,0,None,0
8hk9f1,0,None,0
8tn4nf,0,None,0
8u4r94,1,So i've been doing opiates since like 2006 or 2007.,0
96dht9,0,None,0
973ctk,0,None,0
98i3nc,0,None,0
9a8qun,0,None,0
813uhb,1,I've been using multiple times a day for over a year. This will be the second time I'm really trying to get off of it. Not counting the time I successfully did it 3 years ago.,0
81bdva,1,"Last opiate use was 1.5 lbs PST Tuesday 5pm est,",0
81nzm1,1,"I've been meaning to quit for a while, but couldn't take time off work to get clean.",0
82lbna,1,Tomorrow marks 1 week since my last 2lb dose of PST.,0
83eb0b,1,"One of the times I cleaned up in the past, of an oxycontin habit of 80-120 mg a day,",0
84cko6,1,I'm currently 15 days clean off PST,0
85p8rf,1,I've got about 3 weeks clean off a 2 year PST habit of about 2 lbs a day.,0
8bd9d1,1,5 weeks off a pretty heavy PST habit,0
8w46n9,1,"12 year off and on opiate user with ~3 years as longest clean time, coming of my longest everyday using time of 2+ years (starting 300g poppy seeds/day, going to 2.5lbs seeds/day)",0
958rvq,1,I've got about 6 months clean from an on/off whenever I could get it(percs>oxys>heroin>oxys>poppy seeds>heroin>oxy you get it) habit over last 12 years.,1
au0blm,1,"In the last year I have transformed my body through yoga and weight lifting. ... As open as I've tried to be about everything in my life, the thing I most want to talk about, is that which is verboten. You simply cannot discuss addiction of any kind without being classified, pitied, or even worse, championed.",0
2ygt26,1,The pain is incredible.,0
2yr9h0,1,"I'm also ice cold, is that a withdrawal thing? ... But. It's almost day seven. I am sober.",0
2ytend,0,,0
2yv6rl,1,"Hold on guys, we can kick this shit! (refers to past opioid use)",0
2z48lr,1,"It's the kind of day I used to deal with by taking a handful of pills,",0
2zay7h,1,"When I kicked opiates I also kicked caffeine, and I haven't had a drink in a long time. And I promise myself that after the hell of withdrawal I will never go down that road again.",0
2zh8zg,1,"I'm so weak, it's been years.",0
2znfx6,1,I have been clean for two weeks now. No opiates.,0
2zyvaz,1,Seventeen days sober,0
30g3oc,1,I hurt but I'm sober.,0
30nqve,1,Three weeks ago I was in hell. My body went through an absolute horror show of pain.,0
319i06,0,,0
31nhy0,0,,0
31u79l,1,I went through hell getting clean.,0
322nga,1,I am five weeks sober.,0
32y8tc,1,"Six weeks clean, feels like kind of a big deal! .",0
34h01x,1,"I remember how shit it was most of the time, how sick I got, how needy I became.",0
36d0kl,1,I have been clean for ten weeks and three days -- I genuinely lost track.,0
38qu2a,1,"Still clean as a whistle. I went to the pharmacy today and they had just gotten a shipment of painkillers... interesting test, talking to someone about my script while a large quantity of opiates was six inches from me.",0
300yu5,0,,0
3qjtg2,1,"Last year I checked myself into rehab for the 2nd time, almost a year exact from the first time I went to rehab.",0
3qqd04,0,,0
3rf7l6,0,,0
59w2as,1,I have two years sober today... I used to tell myself that I have done the damage to my brain and I can never truly be happy.,0
5hqafy,0,,0
79cnsc,1,I was addicted to heroin again after my first stint in rehab got me almost 6 months of sobriety.,0
9sdokj,1,Yesterday was my 4 years sober.,0
7aua4u,1,I am 8 months sober from a heavy heroin habit.,0
9p4b20,1,I relapsed the past few weeks,0
9rnwdl,1,This shit takes the withdrawals away but it is almost not even worth it.,0
9uia52,0,None,0
9ulwjb,0,None,0
33006o,0,,0
37aze9,0,None,0
38m7en,0,None,0
39zap1,0,None,0
3e3bbi,1,I haven't used since the day but the cravings have been there 24/7.,0
3up5g3,1,I haven't touched an opiate in almost 5 months.,0
4l2ag5,0,,0
4tpjx0,0,None,0
51cous,0,None,0
5d90vf,1,I've never used in around 3 weeks and it only appeared around the time the h would have been leaving my system so I'm not sure if there's any correlation.,0
6ozbun,0,None,0
6rafnn,0,None,0
7g1vqd,0,,0
7g5du4,0,None,0
7gyelj,0,,0
7jw8g6,0,None,0
7rgp0u,1,Since going cold turkey a bit more than a week ago I’ve hardly had any cravings for the stuff.,0
7t30ft,1,My friend od’d on methadone last summer,0
7tzxdn,1,I kicked my h habit about 3 weeks ago and haven’t had the urge to use more than every now and then since,0
8y0e1z,0,,0
949sge,0,None,0
96lipy,0,,0
9xg6r4,1,Pretty insecure about it cause I only really make joke music. Being serious scares the christ outta me... (referring to past use),0
9xi2xi,1,it's about my mindset when I was using,0
aavq25,0,None,0
afpnp5,0,None,0
afx8yx,0,None,0
al79i4,1,Got a bit of dope lying around and i'm curious as to whether or not i'd get anything out of it.,0
alh546,0,None,0
6s0j7i,1,Yesterday I did take a few tramadol in a moment of weakness.,0
6s4xxo,0,,0
6s7xs8,1,I was on my way to pick up.,0
6sar1g,1,when you feel you need to get out at moments of clarity and joy let it happen to let the Trick know what they have been missing.,0
6sd792,0,,0
6sljr4,0,,0
6svd9w,1,"I remember myself before using and I was fun, outgoing, worked my ass off and people enjoyed being around me.",1
6t3kmz,1,Still NO SLEEP!!!! But it's a better day.,0
6tftx6,1,I have a long way to go I know. But it does feel good to not have opiates pumping through me.,0
6txtfr,1,Day 13,0
6ulw5h,1,And her saying I gave her the greatest birthday gift by being sober.,0
72a4kn,1,Stay clean.,0
56618n,1,I kicked before for 7 days about a year ago and I regret ever getting back on.,0
6u5ay9,1,"Two years went by and I was making close to 1500$ a week living at home with my parents, paying close to no bills.....with a bank account running on E. Oxycontin was no longer my friend, but my lifeblood.",1
8fyak2,1,Tried to cold turkey approx 8mg sub last year went a month clean and I just couldn't bear it anymore.,0
95rt7a,1,I could never even imagine this far and would always envy people who had 100+ days clean.,0
9lvjm6,1,"Long story short, it's been about 4 months off opiates",0
1lnlpj,1,"I ran out of my meds soon after I got out and am continuing to heal up, find a job and change my life around. It's been 4 days since I did any opiates and hope I can continue to stay sober.",1
1tf3eu,0,None,0
21twgm,0,None,0
2270sz,1,"I figured it was time to stop. Lope definitely helped my withdrawals the first three days and then when I woke up on the 4th day, I felt completely fine.",1
2e3dti,1,I healed greatly and was actually sober for a while. Man did I enjoy that time and I look back on that as what I want for my life...,1
2o2x9k,1,I was stealing from the closest of friends; robbing my parents; and casing college book stores.,1
2p3z7g,1,"I have meditated on and off, usually when I had a steady supply of heroin. Was doing a bundle a day but now im 24 days clean...",1
2qazkg,1,"I don't know why but whenever I get yelled at or she is in tears, I can't help but smile. (referring to past behavior while using heroin)",0
2qyi32,1,I would not have been outside and saw that duck if the cosmos did not align in such a way for me to stay sober now for 6 weeks and 3 days.,0
32g10n,1,"I remember endless aching
Timeless nights spent sleepless, taking
anything to stop the shaking,
Anything i'd found",0
3igjpx,1,"I was thinking yesterday listening to this podcast about a life story from a former addict who actually turned their life around and now has a masters degree, a family, etc, and is doing great.",0
3qpa18,1,stick the needle in my arm,0
3t0tvc,1,Now sober,0
6goqfz,1,I landed my dream job working on robotics in a biotech company. It was the one thing I had wanted in my life and I got it.,1
7ja12y,0,None,0
7k5hvx,0,None,0
7km083,0,None,0
7lowxe,1,"I feel like I did five hours ago, like the withdrawls is about to start, but they never do.",0
7p6600,1,"I have been a heavy heroin user for a year now, and for the last four months I have tried to quit a handfull of times without making it past the first day.",0
7svg3u,1,"This withdrawal thing didn’t work so good in the past,",1
7tj2l7,1,"Edit: we used to split 12 or even 14 bags, so I’m thinking that 1/2a bag would not put me back to where we were",0
7triel,1,"I went to buy a bag, but my dude know we trying to stop putting money in his pocket so the mf gives me four bags for free, cool dude, right? No, cuz now I’m going back to buy 10 more because those four bags put us back a hell of a lot and we are not ready to start all over.",0
7u95fx,1,"We have been gone from work for too long, so now we have no time to get clean, no money to buy more and all I can do is sitt here in withdrawal waiting for it to peak just when I am returning to work.",0
8glscb,1,after a few years of shootn dope every day,0
8gtkgq,1,I am at day 3 of W (withdrawal) but it feels like day 1.,0
96xltz,0,,0
97ozql,1,Two months off heroin .,0
9dyqcs,1,I have done one shot of heroin for 3 fridays now,0
9pvhtb,0,None,0
9v6zja,1,Five days ago I did two shots of heroin before I fell asleep.,1
c94690,1,I am currently on my third day of detox.,0
c9vpjg,1,"I made a post about taking a small shot in the middle of my wd, and I am soo glad I did cuz yea I had to start the wd all over but it is like 1/3 painfull so I am actually enjoying myself.",0
cggvwi,1,Being clean is hard but if I keep it up mabye some day I won’t have to keep fighting the urge to use or to kill myself.,0
2po33a,0,,0
2tln7x,0,None,0
37oykz,0,None,0
3d87cf,0,,0
3lh2yv,0,None,0
3li7sr,0,None,0
3lnjiv,0,None,0
3o1ofl,0,,0
3omxe0,0,None,0
31jxvi,0,None,0
39mu1q,0,,0
3d63dz,0,None,0
3djk9q,0,None,0
3erc0l,0,None,0
3irkvv,0,None,0
3k3ymy,0,None,0
3xgj38,0,None,0
459p1q,0,None,0
6nvhdx,0,None,0
6w6ajl,1,"I actually caved Friday morning and went to my guy and ended getting beat, the bags were 95% percent cut, I was just as sick after snorting it as I was before the fact.",0
6w6ct6,1,"I actually caved Friday morning and went to my guy and ended getting beat, the bags were 95% percent cut, I was just as sick after snorting it as I was before the fact.",0
75qae3,1,"On day 7!!!!!, in the next 12 hours or so I will oficially have a week clean.",0
75r713,1,"This is not my first rodeo with recovery though, but my first time getting clean without rehab( just got kicked off my moms insurance).",0
75z5f4,1,Just hit day 8 of quitting so I have been officially clean for a week now.,0
76n8qh,1,"I'm finally over the physical withdraws, which is great.",0
76susr,1,I'm close to the end of day 12 of being sober,0
7bwab7,1,I just came off a 5 month run a month ago. Made it through withdraws and had 15 days completely sober.,0
7d78f1,1,going through WD,0
7imefg,1,I've must of tried atleast 15-20 times to quit since I relapsed,1
7kf1zl,1,I am not going to go back and accept I made a mistake but did I just put myself back at day one again of withdraws?,0
7l47az,1,I did a three day sub taper which helped out but seemed to prolong the WD process.,0
7lo8k1,1,I'm closing in on about two weeks clean,0
7lo9eb,1,I’m closing in on about two weeks clean,0
7mvmnk,0,,0
7npcnm,0,None,0
7szari,0,None,0
8461tt,1,My dealer always told me if I ever wanted to quit he would completely cut me off and I finally gave him the word and he completely cut me off lol.,1
86dnqg,0,,0
88suop,0,,0
8ch13k,1,"Not fully recovered but once you started to feel a difference in your mood, energy, anxiety, cravings and all that good stuff.",0
8e96en,1,I'm clean now with 25 days sober,0
8rw114,0,None,0
8rw3kr,0,None,0
9a289p,1,I’m newly clean (got 10 days completely sober),0
9oq7uc,0,,0
4su46z,1,"I was considering going cold turkey, yesterday I went to a methadone clinic and got prescribed 15 mg and I took it, today I woke up around the same time and woke up sweaty with chills and hot flashes",0
4weq7w,0,None,0
4wz1zk,0,None,0
4x0qdw,0,None,0
4xhg43,0,None,0
3vgc3p,0,None,0
5b0wy1,0,None,0
5hievf,0,None,0
5k1o0g,0,None,0
5k1oee,0,None,0
5ogbx0,0,None,0
5tkele,0,None,0
6pevu3,0,None,0
6so434,0,None,0
6yx7cl,0,None,0
7g4wqe,0,None,0
7utwml,0,None,0
7wgn6u,0,None,0
7zoddk,0,None,0
8ty54o,0,,0
9eheaz,0,None,0
64ib16,1,Im 90 days sober,0
65amiz,1,Until one day I just had to leave because I was dope sick,1
6bungt,0,None,0
6bv001,0,,0
6d0m6u,0,None,0
6eni2i,0,None,0
6f6hm3,0,None,0
6gquvp,0,None,0
6jsh71,0,,0
6s32sv,0,None,0
6vx1z8,0,None,0
75usyl,0,None,0
9r7jvb,0,None,0
9rgnuu,0,,0
akkd6f,1,So I just started my suboxone after a 6 months binge,0
21qjm8,1,I know I am the lowest of the low with the shit I've done and it's going to take me a long to process everything and not hate myself.,0
2chamm,1,"Luckily I've only been using everyday for about 3 weeks, but fuck. I'm 24 hours into withdraw and it's tough.",1
2dgb15,1,I started Suboxone today,0
2dqm1m,1,I went last night to my first NA meeting in years,0
2dtp5p,1,Shared for the first time at NA last night.,0
2ekc5q,1,This is the longest I've been sober since summer 2011,0
2eu61b,1,"I haven't been sick in years, at least I haven't felt sick, other than withdrawals, in years.",0
2f6l3u,1,"It's day 20 for me. Tomorrow will be 3 weeks sober, which is incredible to me.",0
2fqh63,1,What have you done for your recovery this weekend?,0
2fyi7y,1,"I'm 4 weeks sober, 28 days yeah yeah! I'm clean another day and thankful for that!",0
2g8wqx,1,"Earlier this summer if you told me that at midnight every Friday and Saturday night I'd be at an NA meeting, I would have laughed in your face.",0
