post_id,predicted_tense,verbatim_example,true_tense
5qam5y,1,"This shit isn't easy... but that shouldn't be the reason you don't stop using. It's not supposed to be easy, you're trying to rescue your hijacked brain and body from something that's held it hostage for however long.",0
5qh7o9,0,,0
5qnoyr,0,,0
5qul95,0,,0
5r0lya,0,,0
5r8afs,1,Today I feel... decent? It feels like my body is trying to act normal and my brain is just a few steps behind.,0
5rf4hs,1,I can say that I have never had a craving in the 17 days up until that point.,0
5rmcy7,1,Still some morning GI stuff. Clams come and go. Energy/happiness comes in more spurts with less feelings of gloom and doom. I feel like I'm trying to slowly step back into the shell of my old self that I've been hovering outside of for the last year.,0
5rtnk6,1,Lingering symptoms are still morning GI/Restless when I try to relax/anxiety sweats.,0
5s0p8o,1,"Symptoms at 3 weeks out... broken sleep of 4-6 hours, morning shits (a very zen one this morning at least), anhedonia waves, come and go restless limbs.",0
5sdy7b,1,I felt like day 4 of withdrawals out of the blue.,0
5ssayz,1,"Only things lingering around at 25 days are morning GI, restless sleep, anxiety/anhedonia waves.",0
5szjvv,1,This was the day of the month I would get my script refilled and normally start the process of one GREAT week followed by the cycle of withdrawal etc etc.,0
5t6muw,0,,0
5tm4rq,0,,0
5uej8s,1,Almost feels like days 7-11 again.,0
2r79os,1,I've gone this long. I feel so much better than I thought I would.,0
2rb273,0,,0
2rfvru,1,I have been off heroin for six days now,0
5sjje4,0,None,0
66t8t7,0,,0
6e1wbk,0,,0
6jilbu,0,,0
6jkz19,0,,0
6jprrk,1,I feel so much better than just yesterday. I think I can do this.,0
6jqqi2,1,I was so fucked up on dope and xanax and kpins that i blacked out the entire way.,0
6jtam9,0,,0
6k0l82,0,,0
6k5gpv,1,This is the longest I've been sober in a year at least.,0
6kkxof,0,,0
6r2vt5,1,I had a major car accident and relapsed.,0
6r4qyt,0,,0
7y61tu,0,None,0
y55tq,0,,0
ygg2m,0,,0
zzech,0,,0
189jzm,0,,0
1dcxyt,1,I'm about to enjoy a handful of hydrocodones and a nice line of Opana.,0
1ip2y2,1,"I take opiates everyday now, normally oxycodone with hydrocodone",0
28ltk2,1,"I've been relatively clean for the past year because of my job, still dabblin' sometimes, but not putting 80mg of oxy up my nose everyday like I used to.",0
2y148m,1,I haven't gone through any withdrawals in a very long time (been abusing opiates for about 5 years now),0
379lfx,0,,0
3d7135,1,"Anyways, at anytime I keep at least 40 pounds of poppyseeds incase the site I order from gets shut down, or something gets lost in the male, by doing this, I haven't WD'd in close to 2 years,",0
3gezxz,0,,0
3glfpd,0,,0
3nqeie,1,I'm going to get totally straight hamstered!,0
40inra,1,"I feel guilty because Gia thinks it may be because I'm not attracted to her anymore. I told her that that couldn't be farther from the truth, that she's as beautiful as ever, and that it's likely the opiates causing this issue.",0
49iuq9,1,"I don't WD often because I keep like 80 pounds of poppy seeds under my bed. But when I do WD, I WD badly because of my tolerance.",0
49ommq,1,"I swear, that game is my first real experience with addiction.",0
84utu0,0,None,0
7k1few,1,"I've tried to quit 5 times in the last year or so. Start a program, leave the program. Get through detox, feel great and then ""just for the weekend"" myself back into active addiction.",1
7tdpm3,0,None,0
7xiifr,1,"I'm actually looking forward to it, rather than mocking the whole process.",0
8dfzx9,0,None,0
8ektq0,0,None,0
8o0sp1,1,"I knew as soon as I took them, the mental obsession would return. ... But, guys... if I had them, they would be 100% gone.",0
930v7p,1,I'm stuck again. I've been on my third script. Back up to my usual dose and acting like an addict again.,0
6io4hs,1,"I finally was honest with myself about this fact, and have been trying so, so hard to get a truly good amount of time together. It was not until I was able to put together a year, which turned into a year and a half (where I am currently), and now I am truly beginning to realize that there is a major difference in my thought process overall.",0
77vqr1,0,None,0
7dnif5,0,None,0
7sy08z,0,None,0
8ro6ec,1,"I was in recovery, and actually a year or so into it at that point.",0
3l5nw6,0,,0
3m8tmw,1,Clean for over two years... ,0
3rva6k,1,I've been clean for two years,0
3rveij,0,,0
422c1l,0,None,0
43l956,0,None,0
481d1a,0,None,0
49vwv2,0,None,0
4bquxv,0,None,0
7pej2i,1,I've been at sober living for 3 weeks still clean and happier than I've ever been.,0
7xpgw5,1,I am about 90-100 days clean. It’s the most clean time I’ve had and I seriously couldn’t be happier.,0
8s2nwu,0,None,0
a041t0,1,I've never felt so low on myself in a long time to the point of where I look in the mirror and I don't like who I see.,0
aahjui,1,I’m over 1 year into sobriety,0
5vveqc,0,,0
71ng3x,0,,0
72vmr4,0,,0
73yc0j,0,,0
74t8q6,0,,0
7brnf4,0,,0
7t9p86,0,None,0
7tklhm,0,,0
7uke35,0,,0
819ivi,0,,0
81qb6u,0,,0
851jqd,0,,0
88dktr,1,"I had been many times to ER faking back pain to get a shot of Diladuid and Valium, but after 4 visits in 6 months I didn’t wanna raise red flags but had to get high",0
8a44dc,0,,0
8a8cwd,0,,0
8cdcoj,1,There is nothing like mainlining a fat shot of heroin at 1:46AM after waking up to a bad dream and not being able to fall back asleep.,0
8e12qh,0,,0
8ju7q8,0,,0
8lkudz,0,,0
8o62i0,0,None,0
8pfne2,0,,0
8pm7yp,0,,0
8wmy45,0,,0
58dd82,1,But a month has passed and curiosity is back.,0
5qxv7q,0,,0
5r9qbq,1,God damn and this morning I went and smoked a cigarette and I was delighted to know that feeling came back AGAIN.,0
5t56zt,1,"I haven't done that in a long time, I haven't even seen her cry in a long time but I saw it last night.",0
5zg351,0,,0
67whz4,0,,0
6rly0p,0,,0
6u3x5c,0,,0
6u5lb7,0,,0
6u9715,1,"I'm done with this bullshit lifestyle. Good bye heroin, I might miss you but I ain't taking you back.",0
6ualhi,0,,0
682d3b,0,None,0
6eijd4,0,None,0
6fg1j6,0,None,0
6trb3k,0,,0
7bmrck,0,None,0
7ru9l7,1,7/18/16 was the day I actually got sober.,0
8lklgw,0,None,0
962cbt,0,None,0
6ecox4,1,I have used Heroin for a total of 14 yrs.,0
6ejlt5,0,,0
6errz8,0,,0
6exs63,1,I no i need to pick myself up as soon as i can.,0
6eyew8,1,Be off Heroin for awhile think im doing great and fine the ill likely be back on my fucking face and using.,0
6fcck9,1,I will be starting on day 1 tomorrow.,0
6g781q,0,,0
6golmf,0,,0
6gou8x,0,,0
6iaj3m,1,Today i am 15 days off heroin.,0
6ihpnl,0,,0
6jbkfz,1,Today i am at day 20 heroin and alcohol free.,0
6jfyax,0,,0
6m41ju,1,Today is 34 days without heroin and alcohol.,0
6n19x9,0,None,0
6pbh75,0,None,0
6tx04u,0,None,0
6wx3ln,0,None,0
6zbm1j,0,,0
71ehhl,1,I have been out using for awhile since my last relapse.,0
77yau9,1,So i would have been on day 32 off heroin but i ended up going back,0
7exdor,1,Im on day two without heroin.,0
7gjwh1,1,I am day 10 off heroin and alcohol been in hospital (was brought in there the other day) for dehydration and withdrawals.,0
7hl33q,1,I am on day 15 off heroin.,0
822896,1,I am 27 off Heroin,0
8vel4c,1,I am day 8 off heroin.,0
9wveea,1,I have been in rehab for the passed 3 months.,0
1ym4ee,1,"I'll also add that in 5 days clean right now, but on my 3rd attempt (longest was 17 days) since Jan., so physically feeling pretty alright.",0
1yops0,0,,0
212fta,1,I'm back to a place where I don't need to stick a needle in my arm to feel happy.,0
23nup6,0,,0
2fl0x9,1,"I finally decided to listen to everyone on here, and all of my counselors and check out NA. 42 days later, I'm happy to say that I've been to 42 meetings, and I'm a grateful RECOVERING ADDICT.",0
2g6agl,0,None,0
2h5exs,0,None,0
2hlh1z,0,None,0
2irzez,0,None,0
2jea88,0,None,0
2jv8il,0,None,0
2jytmb,0,None,0
2ked9w,0,None,0
2lnrmz,0,None,0
1pbnkc,1,I have four months clean today.,0
1pha2r,0,None,0
1pnpvq,0,None,0
1tzncq,1,This was my first clean Christmas in a few years and I was very happy to spend it with people I genuinely care about. I even went to a meeting that night which was awesome! Someone even brought Christmas cookies.,0
7gq0yc,1,"Before my relapse 1 and 1/2 years ago, I had almost three years clean",0
5lob90,0,,0
5tqmox,0,,0
600t7j,0,,0
60s37k,0,,0
61o3re,0,,0
64ndta,0,,0
64q2i1,0,,0
67d3f9,0,,0
67guh7,0,,0
6bdi2u,0,,0
6gicm6,0,,0
4whcxi,0,,0
4wmevz,0,,0
4yj9xi,0,,0
4yyk78,0,,0
4z0ik4,0,,0
507vuc,0,,0
50t068,0,,0
511dtc,0,,0
51afdr,0,,0
51av7r,0,,0
51i5g8,0,,0
55fkee,0,,0
709dzb,0,,0
70i6vv,0,,0
70p8a0,0,,0
717jp7,0,,0
73dkzj,0,,0
75me0h,0,,0
75v3o8,0,,0
76s9o0,0,,0
7x8stk,0,,0
84a91v,0,,0
3gk4rv,1,Have almost 15 days clean now and I notice recovery has been getting harder and harder for me the more i relapse.,0
56784z,0,,0
586zw6,0,None,0
4u51gl,0,,0
4ubmn6,1,"I started with codeine, then snorted heroin, then snorted oxymorphone, but none gave me the blissful euphoria you all spoke of.",0
4vo6wf,0,,0
561s45,0,,0
56u4hy,0,,0
5kmnc9,1,I've decided to quit opiates starting tomorrow after eight months of use,0
5lclr7,1,I'm currently finishing up my fifth day sober-ish (on xanax rn) and through the worst of the physical WDs.,0
5liang,1,"I was doing so well, was already through the worst of the WDs.",0
5s9xqw,1,"Prior to this I was doing a gram of heroin every two days, so the oxy was actually a step down from what I was doing.",0
65cv05,0,,0
66uruk,0,,0
67qd20,0,,0
684n6j,0,,0
68nqa7,0,,0
69xqnx,1,I'm so excited to rail one of those little orange fuckers. I LOVE opana (hence my username).,0
6b9sv9,1,I've been desperately trying anything and everything that I think might give me a rush. Masturbating. Weed. Listening to music. Popping insane amounts of gabapentin. They all just leave me wanting more.,0
6b9xty,1,I'm three weeks clean and have found no happiness or clarity in sobriety.,0
6ch1pr,1,I fucked up at almost a month clean.,0
6f1fyi,1,"On Christmas Eve my family found the oxys, about 30 of them left, and I was busted.",0
6iadgq,1,I quit dope about a month ago,0
6iafug,0,,0
71bh1s,1,I was heavily addicted to heroin last year but have been clean since June 14.,0
7a369f,1,I've been clean off of all drugs for 39 days.,0
7a37vk,1,I've been clean off of all drugs for 39 days.,0
7bh2h1,0,,0
7d4os4,1,I feel that going through the withdrawals combined with not having any crutches will give me some enlightenment and allow me to completely focusing on recovery instead of worrying about my next nic fix.,0
7rtg8w,1,I picked up a point of ECP and did about 50mg an hour ago.,0
7ry0e9,1,I used yesterday for the first time in 119 days,0
7t7r8p,0,,0
8esvcs,1,I know it won’t be long. I can try all I want but you know I’ll be back.,0
6pti31,0,None,0
6rq4jr,0,None,0
6s4f3m,0,None,0
6s4g3u,0,None,0
6s9hcr,0,None,0
6sfhn8,0,None,0
6t76hx,0,None,0
6t7aid,0,None,0
6t7dy4,0,None,0
6te5tz,0,None,0
6te81p,0,None,0
6tkb44,0,None,0
7aan22,1,As of October 12th I was officially two years sober,0
7d3drl,0,None,0
7h5zeb,0,None,0
81trra,0,,0
82kro2,0,,0
864n60,1,My only guy I have in the city went to rehab 2 months ago so I've been having to drive 6 hours south just to get a few pandas once or twice a month when the woman I know will get rid of some of her script between her mandatory pill counting.,0
866m4p,0,,0
86gisl,0,,0
86wml6,0,,0
8adleu,0,,0
8hk9f1,0,,0
8tn4nf,0,,0
8u4r94,1,So iv'e seen B.B. and hes seen me a few times but we've never talked.,0
96dht9,0,,0
973ctk,0,,0
98i3nc,0,,0
9a8qun,0,,0
813uhb,1,This will be the second time I'm really trying to get off of it. Not counting the time I successfully did it 3 years ago.,0
81bdva,1,"Before my opiate issues I took Wellbutrin for depression which really helps, my plan is once I'm through day 5 or so to see a psychologist and get back on some mood medication.",0
81nzm1,1,"I've been meaning to quit for a while, but couldn't take time off work to get clean.",0
82lbna,1,"Had real bad nausea last night, wasn't really anywhere near puking just, felt queasy.",0
83eb0b,1,"One of the times I cleaned up in the past, of an oxycontin habit of 80-120 mg a day, I went in to a bit of a manic episode.",0
84cko6,1,I'm currently 15 days clean off PST,0
85p8rf,1,I've got about 3 weeks clean off a 2 year PST habit... 21 days clean tomorrow,0
8bd9d1,1,5 weeks off a pretty heavy PST habit,0
8w46n9,1,"I have had a solid BM once a day for 3 straight days! Maybe I'm lucky, but there is light at the end of the tunnel.",0
958rvq,0,None,0
au0blm,0,None,0
2ygt26,0,,0
2yr9h0,1,But. It's almost day seven. I am sober. I am alive. I am incredibly grateful.,0
2ytend,0,,0
2yv6rl,1,"Hold on guys, we can kick this shit! (refers to past tense language in post title: One. Week. CLEAN!) indicating recovery from opioids",0
2z48lr,1,"It's the kind of day I used to deal with by taking a handful of pills,",0
2zay7h,1,And I promise myself that after the hell of withdrawal I will never go down that road again.,0
2zh8zg,0,,0
2znfx6,1,I have been clean for two weeks now. No opiates. No drinking. No caffeine.,0
2zyvaz,1,Seventeen days sober,0
30g3oc,1,I hurt but I'm sober.,0
30nqve,1,Three weeks ago I was in hell. My body went through an absolute horror show of pain.,0
319i06,1,Four weeks ago tonight,0
31nhy0,0,,0
31u79l,1,I went through hell getting clean.,0
322nga,1,I am five weeks sober.,0
32y8tc,0,None,0
34h01x,0,None,0
36d0kl,1,I have been clean for ten weeks and three days -- I genuinely lost track.,0
38qu2a,0,None,0
300yu5,0,None,0
3qjtg2,1,"Last year I checked myself into rehab for the 2nd time, almost a year exact from the first time I went to rehab.",0
3qqd04,0,None,0
3rf7l6,0,None,0
59w2as,1,I have two years sober today... Sobriety is fucking crazy. 2 years feels like 10... and it keeps getting better.,0
5hqafy,0,None,0
79cnsc,1,3 years ago today would be the first day in rehab that I didn't take a suboxone and was fully off any type of narcotic.,0
9sdokj,0,None,0
7aua4u,1,I am 8 months sober from a heavy heroin habit.,0
9p4b20,1,I relapsed the past few weeks,0
9rnwdl,1,I have been using for the last 10 years but only Dope the last 3-4 but I have never experienced this insanity.,0
9uia52,1,I have been clean for 12 days other than 4 days ago I got a bag.,0
9ulwjb,0,,0
33006o,1,Picked up today for the first time in a while.,0
37aze9,0,,0
38m7en,0,,0
39zap1,0,,0
3e3bbi,1,I haven't used since the day but the cravings have been there 24/7.,0
3up5g3,0,None,0
4l2ag5,0,,0
4tpjx0,0,,0
51cous,0,,0
5d90vf,0,,0
6ozbun,0,,0
6rafnn,0,,0
7g1vqd,0,,0
7g5du4,1,we've recently been trying to quit,0
7gyelj,0,,0
7jw8g6,0,,0
7rgp0u,1,Since going cold turkey a bit more than a week ago I’ve hardly had any cravings for the stuff.,0
7t30ft,1,My friend od’d on methadone last summer,0
7tzxdn,1,I kicked my h habit about 3 weeks ago and haven’t had the urge to use more than every now and then since,0
8y0e1z,0,,0
949sge,0,,0
96lipy,0,,0
9xg6r4,0,None,0
9xi2xi,0,,0
aavq25,0,,0
afpnp5,0,,0
afx8yx,0,,0
al79i4,0,,0
alh546,0,,0
6s0j7i,1,Yesterday I did take a few tramadol in a moment of weakness.,0
6s4xxo,0,,0
6s7xs8,0,,0
6sar1g,1,It doesn't have to be 24hr lockdown after the initial withdrawls.,0
6sd792,0,,0
6sljr4,0,,0
6svd9w,1,"I remember myself before using and I was fun, outgoing, worked my ass off and people enjoyed being around me.",0
6t3kmz,0,,0
6tftx6,1,I have a long way to go I know. But it does feel good to not have opiates pumping through me.,0
6txtfr,0,,0
6ulw5h,0,,0
72a4kn,0,None,0
56618n,1,I kicked before for 7 days about a year ago and I regret ever getting back on.,0
6u5ay9,1,Over a period of six months I went from 14mg-2mg. Until without my doctor's supervision or knowledge decided I had enough of the shackled and jumped off the subs at 2mg.,0
8fyak2,1,I have been able to eat at least a bit every single day. My sleep has been decent fragmented but there. This withdrawal was maybe 2/10th the strength of just going cold turkey.,0
95rt7a,0,None,0
9lvjm6,0,None,0
1lnlpj,1,By the time I stopped doing opiates I could eat a 100 ug fentanyl patch and be normal. Shooting dope soon followed and it got really bad but now i'm clean.,0
1tf3eu,1,I never get withdrawals; I use to but got past the worst of my addiction and now I only use two times a week give or take a day.,0
21twgm,1,I have been for about 6 years everyday.,0
2270sz,1,"I figured it was time to stop. Lope definitely helped my withdrawals the first three days and then when I woke up on the 4th day, I felt completely fine.",0
2e3dti,1,I healed greatly and was actually sober for a while. Man did I enjoy that time and I look back on that as what I want for my life...,0
2o2x9k,1,I just got out of my 2nd stint in rehab today and my mother is sooo supportive. I am now 23 and feel like I need to get it right this time; I know I do not want to pick up.,0
2p3z7g,1,"I have meditated on and off, usually when I had a steady supply of heroin. Was doing a bundle a day but now im 24 days clean",0
2qazkg,0,None,0
2qyi32,1,I would not have been outside and saw that duck if the cosmos did not align in such a way for me to stay sober now for 6 weeks and 3 days.,0
32g10n,0,None,0
3igjpx,0,None,0
3qpa18,0,None,0
3t0tvc,0,None,0
6goqfz,1,"On to rehab, it was my second one. The first one I planned on using as soon as I got out and I did. This one I wanted to but at the same time, I can't do this to my mother anymore.",0
7ja12y,1,I am totally out of veins all the way from my hands to my sholders.,0
7k5hvx,1,"I have thousands of dollars in dept, and honestly I am so scared of withdrawls that I am unable to do anything but work, go home and try to hit somewhere,",0
7km083,0,,0
7lowxe,1,"I feel like I did five hours ago, like the withdrawls is about to start, but they never do.",0
7p6600,1,"I have been a heavy heroin user for a year now, and for the last four months I have tried to quit a handfull of times without making it past the first day.",0
7svg3u,1,"This withdrawal thing didn’t work so good in the past,",0
7tj2l7,1,"Edit: we used to split 12 or even 14 bags, so I’m thinking that 1/2a bag would not put me back to where we were",0
7triel,1,"I was declared dead, but that narcan, I can’t make up my mind if I’m glad I woke up.",0
7u95fx,1,"We have been gone from work for too long, so now we have no time to get clean, no money to buy more and all I can do is sitt here in withdrawal waiting for it to peak just when I am returning to work.",0
8glscb,1,I have done everything to get clean the last 6 months,0
8gtkgq,1,"I survived day 1 (today) easy, I have no idea why I tried to do it myself 50 times when I should have come here right away.",0
96xltz,0,None,0
97ozql,0,None,0
9dyqcs,0,,0
9pvhtb,0,None,0
9v6zja,1,I have been clean for a few months,0
c94690,1,I am currently on my third day of detox.,0
c9vpjg,1,I had to start the wd all over but it is like 1/3 painfull so I am actually enjoying myself.,0
cggvwi,1,Being clean is hard but if I keep it up mabye some day I won’t have to keep fighting the urge to use or to kill myself.,0
2po33a,0,,0
2tln7x,0,,0
37oykz,0,,0
3d87cf,0,,0
3lh2yv,0,,0
3li7sr,0,,0
3lnjiv,0,,0
3o1ofl,0,,0
3omxe0,0,,0
31jxvi,0,,0
39mu1q,0,,0
3d63dz,0,,0
3djk9q,0,,0
3erc0l,0,,0
3irkvv,0,,0
3k3ymy,0,,0
3xgj38,0,,0
459p1q,0,,0
6nvhdx,1,I just relasped 2 weeks ago after being 8 months clean so I've been using for 2 weeks now obviously.,0
6w6ajl,1,"I actually caved Friday morning and went to my guy and ended getting beat, the bags were 95% percent cut, I was just as sick after snorting it as I was before the fact.",1
6w6ct6,1,"I actually caved Friday morning and went to my guy and ended getting beat, the bags were 95% percent cut, I was just as sick after snorting it as I was before the fact.",1
75qae3,1,"On day 7!!!!!, in the next 12 hours or so I will oficially have a week clean.",0
75r713,1,"This is not my first rodeo with recovery though, but my first time getting clean without rehab( just got kicked off my moms insurance).",0
75z5f4,1,Just hit day 8 of quitting so I have been officially clean for a week now.,0
76n8qh,1,"I'm finally over the physical withdraws, which is great.",0
76susr,1,I'm close to the end of day 12 of being sober,0
7bwab7,1,I just came off a 5 month run a month ago. Made it through withdraws and had 15 days completely sober.,0
7d78f1,1,going through WD,0
7imefg,1,Since I relapsed about 5-6 months ago after being clean for 8 months,0
7kf1zl,1,"I was finally feeling good and I have work tomorrow, kinda freaking out.",0
7l47az,1,I did a three day sub taper which helped out but seemed to prolong the WD process. Never want to go through Heroin withdraws ever again.,0
7lo8k1,1,I’m closing in on about two weeks clean,0
7lo9eb,1,I’m closing in on about two weeks clean,0
7mvmnk,1,I’ve been clean for 2 weeks and relapsed last night by snorting two stamp bags of heroin (ecp).,0
7npcnm,1,I won’t go through withdrawal again because I only used twice in 21 days,0
7szari,1,I managed to get clean for a few weeks. Caved and started chipping every 72 hours and now I’ve been using everyday again for the past couple weeks.,0
8461tt,1,My dealer always told me if I ever wanted to quit he would completely cut me off and I finally gave him the word and he completely cut me off lol.,0
86dnqg,0,,0
88suop,0,,0
8ch13k,1,"Not fully recovered but once you started to feel a difference in your mood, energy, anxiety, cravings and all that good stuff.",0
8e96en,1,I'm clean now with 25 days sober,0
8rw114,0,,0
8rw3kr,0,None,0
9a289p,1,I’m newly clean (got 10 days completely sober),0
9oq7uc,0,None,0
4su46z,1,"I was considering going cold turkey, yesterday I went to a methadone clinic and got prescribed 15 mg and I took it",0
4weq7w,1,what started as a good high became maintenance we lost everything due to missing work due to withdrawals and kept coming back to it,0
4wz1zk,0,,0
4x0qdw,1,"What started as a fun high and always curious if my significant other was overdosing became maintenance, we always thought about quitting we went through times where we went 3 to 4 days then relapsed, this time from April to august we ended up taking it every single day without 24 hours elapsed, finally as of Sunday I have not had heroin or any opiates,",0
4xhg43,0,,0
3vgc3p,0,None,0
5b0wy1,0,,0
5hievf,0,,0
5k1o0g,0,,0
5k1oee,0,,0
5ogbx0,0,,0
5tkele,1,"You'll go on with your life and continue with your so-called amazing self-control. You'll continue setting your monthly targets and goals, will achieve them, and will use some oxy as a reward every month or two.",0
6pevu3,0,,0
6so434,0,,0
6yx7cl,0,,0
7g4wqe,0,,0
7utwml,0,,0
7wgn6u,0,,0
7zoddk,0,,0
8ty54o,0,,0
9eheaz,0,,0
64ib16,0,None,0
65amiz,0,None,0
6bungt,0,,0
6bv001,1,Finally kicked using h!,0
6d0m6u,0,,0
6eni2i,0,,0
6f6hm3,0,,0
6gquvp,0,,0
6jsh71,1,I swallow my heroin hand the rigs to the girl she shoves them in the deep dark unknown.,0
6s32sv,0,,0
6vx1z8,0,,0
75usyl,0,,0
9r7jvb,1,I was clean for a while but a series of unfortunate events lead me back to a needle in my arm.,0
9rgnuu,0,,0
akkd6f,0,,0
21qjm8,1,I've been on opiates on and off since 2004 for recreational use and no more than 5 or 6 days off since October 2011.,0
2chamm,1,"I went away for a week in early July and when I came back Steve was in full on addict mode. Everything in my being was telling me run, but I didn't. I followed him down the rabbit hole. What I got was $1500 in debt to a pawnshop, and a little more than a half G a day ECP habit.",0
2dgb15,1,I started Suboxone today and doing IOP.,0
2dqm1m,1,I went last night to my first NA meeting in years and it was awesome! Met some great people and ran into an old friend.,0
2dtp5p,1,Shared for the first time at NA last night.,0
2ekc5q,1,This is the longest I've been sober since summer 2011,0
2eu61b,1,"I haven't been sick in years, at least I haven't felt sick, other than withdrawals, in years.",0
2f6l3u,1,"It's day 20 for me. Tomorrow will be 3 weeks sober, which is incredible to me.",0
2fqh63,0,,0
2fyi7y,1,"I'm 4 weeks sober, 28 days yeah yeah! I'm clean another day and thankful for that!",0
2g8wqx,1,"Earlier this summer if you told me that at midnight every Friday and Saturday night I'd be at an NA meeting, I would have laughed in your face.",0
2h236d,0,None,0
2hcdfs,0,,0
2i7zgb,1,"This will be the first trip I have every taken sober, and I'm really looking forward to it.",0
2ivdyt,1,"I never thought I could recover. I had lost all hope and accepted that my addiction would eventually kill me, and I didn't care.",0
2lr7de,0,None,0
2n5vj8,0,,0
2nkbfq,1,"It's day 110 for me since I last used opiates... I felt like a little kid. Instead of dreading the snow; I had a great day! I wasn't shivering with hot/cold sweats, I didn't have to worry about running out to pick up, and I wasn't achy all over cleaning my car off and shoveling this morning.",0
3gcc7r,1,"I finally asked for help, and started being honest. Honest with my family, with my friends, with my therapist, and most importantly with myself. It was the first time that I truly accepted that I was indeed an addict, and that I couldn't do it by myself.",0
2hoo9h,0,,0
2icg4d,0,,0
2j8zso,0,,0
2jlf7o,0,,0
2johmn,0,,0
2ljykd,0,,0
8jsh11,1,I get sick every couple hours when I sober up so I have been drinking constantly.,0
8kow2v,0,,0
912r36,0,,0
930pja,0,,0
18hogu,0,None,0
1g3x3z,0,None,0
1m04ox,0,None,0
24oizv,0,None,0
2eo8fu,1,"While I am currently keeping withdrawals at bay with 10 - 20mg a day of OC (I was pretty steady at 50 - 100mg a day, every day),",0
2qegjj,1,I am 3 days off of fentynal,0
2qraq3,0,,0
2uted8,0,,0
2zlapn,1,"I had my last oxy yesterday morning -- then I had about 1mg of sub last night, and I'm 100% dry and broke.",0
2ztmsi,1,I am starting to feel human again. Praise satan!!! (48 hours since last oxy dose),0
354b3f,1,"I overdosed on a psychedelic and was hospalitized; I found the hottest girl ever, and we're in a great relationship, but the pills are still here -- my habit exists with me",0
356qxg,0,,0
