post_id,predicted_tense,true_tense,verbatim_example,exact_match
8rw3kr,0,0,None,True
9a289p,0,0,None,True
9oq7uc,0,0,None,True
4su46z,1,1,Thinking about w/d from Methadone after 2 days of 15 mg use,True
4weq7w,1,1,I want us both to be better because all we have is each other right now.,True
4wz1zk,0,1,None,True
4x0qdw,0,0,None,True
4xhg43,0,0,None,True
3vgc3p,0,0,None,True
5b0wy1,1,0,DONT COP AND DRIVE HIGH AF!,True
5hievf,0,0,None,True
5k1o0g,0,0,None,True
5k1oee,0,0,None,True
5ogbx0,0,0,None,True
5tkele,0,0,None,True
6pevu3,0,0,None,True
6so434,0,0,None,True
6yx7cl,0,0,None,True
7g4wqe,0,0,None,True
7utwml,0,0,None,True
7wgn6u,0,0,None,True
7zoddk,0,0,None,True
8ty54o,0,0,None,True
9eheaz,0,0,None,True
64ib16,1,0,Changes while sober,True
65amiz,0,0,None,True
6bungt,0,0,None,True
6bv001,0,0,None,True
6d0m6u,0,0,None,True
6eni2i,0,0,None,True
6f6hm3,0,0,None,True
6gquvp,0,0,None,True
6jsh71,0,0,None,True
6s32sv,0,0,None,True
6vx1z8,0,0,None,True
75usyl,0,0,None,True
9r7jvb,0,0,None,True
9rgnuu,0,0,None,True
akkd6f,0,0,None,True
21qjm8,ERROR,0,ERROR,ERROR
2chamm,1,0,"Luckily I've only been using everyday for about 3 weeks, but fuck. I'm 24 hours into withdraw and it's tough.",True
2dgb15,0,0,None,True
2dqm1m,0,0,None,True
2dtp5p,0,0,None,True
2ekc5q,1,1,"Today is day 13 for me! This is the longest I've been sober since summer 2011, and first time I'm really sober.",True
2eu61b,0,0,None,True
2f6l3u,0,0,None,True
2fqh63,0,0,None,True
2fyi7y,0,0,None,True
2g8wqx,0,0,None,True
2h236d,0,0,None,True
2hcdfs,0,0,None,True
2i7zgb,0,0,None,True
2ivdyt,0,0,None,True
2lr7de,0,0,None,True
2n5vj8,0,0,None,True
2nkbfq,0,0,None,True
3gcc7r,1,1,"I'm still a ways away from where I want to be, but it's insane how much better my life is today and how much I changed.",True
2hoo9h,0,0,None,True
2icg4d,0,1,None,True
2j8zso,0,0,None,True
2jlf7o,0,0,None,True
2johmn,0,1,None,True
2ljykd,0,0,None,True
8jsh11,0,0,None,True
8kow2v,0,0,None,True
912r36,0,0,None,True
930pja,0,0,None,True
18hogu,0,0,None,True
1g3x3z,0,0,None,True
1m04ox,1,0,"I still fantasize about doing dope constantly. And dream about scoring, or remembering a misplaced gram in my room every night.",False
24oizv,0,0,None,True
2eo8fu,0,0,None,True
2qegjj,0,0,None,True
2qraq3,0,0,None,True
2uted8,0,0,None,True
2zlapn,1,0,tomorrow will be the worst,True
2ztmsi,1,0,"As of Thursday, I was using 60mg of oxy to get right daily and 30mg to not be sick.",True
354b3f,0,0,None,True
356qxg,0,0,None,True
374yoy,0,0,None,True
3b662j,1,0,"After 90 hours since my last oxycodone dose, I can officially say that I am withdrawal free (with minor exception)",True
5cfk3y,1,0,Jonesing real bad for that 'one more time',False
5do5w4,1,0,"Physically almost there, but brain is fucked",True
5e021n,1,0,"Right now I'm at home, winter has finally hit Ontario and I'm all like ""don't make the call, don't make the call"".",True
5lmr46,0,0,None,True
5m7uxx,0,0,None,True
5m8cbd,0,0,None,True
5vz0c8,0,0,None,True
5wa2x6,1,0,I just hit 96 hours into my current detox.,True
5wbuio,1,0,That desperate twilight right before you're about to get sick,True
5wvc6g,1,0,I leave for an in-patient this afternoon for 30 days.,True
626yao,0,1,None,True
65cetl,ERROR,0,ERROR,ERROR
69elm6,1,0,I'm an addict in early recovery (Feb. 22),False
6w32fm,1,0,Over six months clean now,True
5eyu2c,1,0,"I had completely shut myself off from the world at that point no friends,no girl, hell I didn't even serve my customers I was in complete isolation. I was a junkie of the worse kind people, I loved dope I was the friend who everyone always thought took it to far.",True
5fakxa,0,0,None,True
5gec3u,0,0,None,True
5k5ef8,0,0,None,True
6h5m7b,1,0,"I have been homeless have boosted and done various other things for a daily fix. Detox 7 times, impatient numerous times...etc etc.",True
4g4vh6,0,0,None,True
4i9974,0,0,None,True
4ml4hi,0,0,None,True
4op8in,0,0,None,True
4z2mam,0,0,None,True
557aht,0,0,None,True
5899fw,0,0,None,True
7v4a5x,0,0,None,True
8e2q2w,0,0,None,True
8foj96,0,0,None,True
3l9j7c,1,0,I'm withdrawing and will be up aaall night.,True
3le8du,ERROR,0,ERROR,ERROR
3lelam,ERROR,0,ERROR,ERROR
3mo5w2,0,0,None,True
3n2ovm,0,0,None,True
3ntap0,0,0,None,True
3plm0v,0,0,None,True
5m1kxs,1,0,Withdrawal....Again .,True
5mois4,1,0,Headed into day 4 now of withdrawal from bth.,True
5mt9d3,1,0,"Haven't slept still at all, just absolutely miserable and losing my mind. ...this morning was the worst so far.",False
5mybow,0,0,None,True
5nrffi,1,0,"This morning of day 7 I went to the hospital and got some non narcotic meds (clonidine, vistaril, gabapentin) to help me through.",False
70e73c,0,0,None,True
71fs3w,0,0,None,True
73aox3,0,0,None,True
82lvqg,0,0,None,True
8y5xe0,1,0,celebrated 18 months clean,True
913j09,0,0,None,True
1d1z30,0,0,None,True
1fi63n,0,0,None,True
1mdn4w,0,0,None,True
3ec0k1,0,0,None,True
47821b,0,0,None,True
2usdaq,1,0,I'll try to keep it as short and simple as possible for you guys.,True
3p630r,1,0,Any recovering addicts,True
42jqib,1,0,These 6 months of recovery have been fucking amazing!!,True
5tk2th,1,0,January 26th was my 18 months!,True
5y34e5,1,0,"I'll be getting my license back this week, and hopefully getting a car in a month or so.",True
4wghw3,0,0,None,True
4wn4lx,0,0,None,True
4x22ko,0,0,None,True
4x2cmy,1,1,me and my girl plan to withdraw from a half gram a day habit of heroin over the weekend.,True
4x5tju,0,0,None,True
4xfdei,1,0,today i begin my planned withdrawals,True
4xolj8,1,0,does anyone with experience on heroin withdrawal know how much longer my body will feel like hell?,True
4xth55,1,0,my W/D's finished,True
4xwgnk,0,0,None,True
4y60d1,0,0,None,True
4yd4cu,1,0,"I think I may have come close to dying if it wasnt for my occasionally strong self control, glad I made it out with my life.",True
4zfsrv,0,0,None,True
50eob3,0,0,None,True
50fctm,0,0,None,True
50r0kv,0,0,None,True
50uqqk,1,0,Time to call the dope boy,True
51jogj,0,0,None,True
51mlcc,0,0,None,True
52f0y8,0,0,None,True
52mzs8,1,0,I havent even had much cravings during my acute's,True
52no2p,0,0,None,True
52qzf0,0,0,None,True
60lats,1,0,Suboxone tapering,True
651szn,1,0,All of a sudden I crept up on 70 days.,True
6th6ut,1,0,will extremely low suboxone doses still cause PWD?,True
6toxjp,0,0,None,True
722d29,0,0,None,True
1k5gaz,0,0,None,True
1lmluc,0,0,None,True
1m1di0,0,0,None,True
1ni8o7,0,0,None,True
1vp1ae,0,0,None,True
1wquz1,0,0,None,True
1xeg63,0,0,None,True
1zqlhf,0,0,None,True
23pv38,0,0,None,True
23vo4z,0,0,None,True
25wok0,0,0,None,True
25xrjo,0,0,None,True
27hc44,1,0,"get the once a month ""got a patch for you"" text a full week early",True
29pe97,0,0,None,True
2b0q0j,0,0,None,True
2c7h7s,1,0,None,True
2o3xge,0,0,None,True
2ocg89,0,0,None,True
2xnxmu,0,0,None,True
36cxa9,0,0,None,True
5sb0ez,0,0,None,True
5thap3,0,0,None,True
5ura51,0,0,None,True
5v9njc,0,0,None,True
64ohbl,0,0,None,True
65nbjs,0,0,None,True
1peg8y,0,1,None,True
1rpx11,0,1,None,True
1s505e,0,0,None,True
1s80yh,0,0,None,True
1sez54,0,0,None,True
2522nd,0,0,None,True
27ilju,0,0,None,True
27q7rn,1,0,None,True
2cgdn8,1,0,"I was physically addicted and was basically using to not be sick so I could function, go to work, etc, you know how it goes. ... I was in hardcore, white knuckle, cold turkey withdrawal(puking, shitting, cold sweats, can't get comfortable, etc).",False
2gyhsa,0,0,None,True
2o8onl,1,0,Day 70. Losing my sanity .,True
2qinso,1,0,"I've come to terms with my past, I no longer have that shame that comes with realizing that I am indeed an Addict, with a capital A.",True
53g3xm,0,0,None,True
8fwt2u,1,0,Day 9,True
8je6i3,1,0,24 days sober...this is so hard,True
8k1ipv,0,0,None,True
8k1k5h,0,0,None,True
8l6lf1,1,0,Hopefully I can get through this mild w/d quickly and I pray tommorow I dont wake up in full blown withdrawl...,True
94hw0w,1,0,When can I expect these feelings to subside?,True
99v50z,1,0,He was rushed to the hospital and revived with narcan.,True
9ty9nh,1,0,battling or have defeated an addiction,True
a9vnxz,1,0,will it pass with time?,True
ah3b4a,1,0,at almost 90 days sober,True
btujsy,0,0,None,True
bz8m4u,1,0,I'm a few days past 7 months of complete sobriety,False
5zufu4,0,1,None,True
6onjd6,0,0,None,True
6ooeq0,0,0,None,True
6q4a92,1,0,I can't wait anymore for him to wake up,True
6qgu9j,1,0,"when I get sober, when do I know what's withdrawal pain and what is my disease pain as I forgot how it is to be sober.",True
6r08x3,0,0,None,True
6tjed3,0,0,None,True
6vtbvd,0,0,None,True
6ycv55,0,0,None,True
